salaire,titre,metier,experience,secteur,region,statut,contrat,teletravail
52.5,Chef de projet informatique transport F/H,TECH / IT,3,TECH / IT,GRAND EST,Cadre du secteur privé,CDI,Non autorisé
65.0,Responsable Automatisme & Informatique Industrielle F/H,TECH / IT,10,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,RESPONSABLE D'AGENCE NANTES F/H,MANAGEMENT / DIRECTION,5,CONSEIL / GESTION,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
60.0,Directeur des Ressources Humaines adjoint F/H,RH,3,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
32.5,Administrateur / Administratrice sécurité informatique F/H,TECH / IT,0,TECH / IT,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
50.0,Enseignant chercheur en bio-informatique F/H,AUTRES / SERVICES,3,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.5,Responsable des Ressources Humaines F/H,RH,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
22.0,CHEF DU SERVICE INFORMATIQUE HF F/H,TECH / IT,5,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur public / Armées,CDI,Non autorisé
40.0,Responsable des ressources humaines F/H,RH,0,AUTRES,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
33.0,Responsable des Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable des Ressources Humaines - F/H,RH,6,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
23.0,Assistant Ressources Humaines F/H,RH,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDD,Non autorisé
52.5,Responsable Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,NOUVELLE-AQUITAINE,Cadre du secteur privé,CDI,Non autorisé
70.0,Directeur des Ressources Humaines F/H,RH,0,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
42.5,Responsable des Ressources Humaines F/H,RH,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
32.5,Gestionnaire Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,BOURGOGNE-FRANCHE-COMTÉ,Cadre du secteur privé,CDI,Non autorisé
60.0,Responsable Ressources Humaines F/H,RH,0,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable des ressources humaines F/H,RH,0,RH / RECRUTEMENT,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable Ressources Humaines F/H,RH,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable informatique – Retail alimentaire F/H,TECH / IT,5,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
30.0,Gestionnaire Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
36.0,Ingénieur de Recherche en Informatique F/H,TECH / IT,0,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur public / Armées,CDD,Non autorisé
45.0,RESPONSABLE Ressources Humaines - F/H,RH,3,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Ingénieur en sécurité informatique confirmé F/H,TECH / IT,3,CONSEIL / GESTION,GRAND EST,Cadre du secteur privé,CDI,Non autorisé
75.0,Directeur des Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable Ressources Humaines F/H,RH,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
35.0,référent ressources humaines F/H,AUTRES / SERVICES,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur public / Armées,CDI,Non autorisé
32.0,Chargé de mission Ressources Humaines F/H,RH,2,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur public / Armées,CDI,Non autorisé
40.0,Chargé de mission Développement des Ressources Humaines F/H,MANAGEMENT / DIRECTION,5,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Administrateur système informatique F/H,TECH / IT,5,TECH / IT,AUTRE REGION,Agent de maîtrise / Technicien,CDI,Non autorisé
32.5,Administrateur / Administratrice réseau informatique F/H,TECH / IT,0,TECH / IT,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable réseaux Informatiques et Infrastructure F/H,TECH / IT,3,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
57.5,Responsable Ressources Humaines (h/f) F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable Ressources Humaines F/H,RH,0,COMMERCE / LOGISTIQUE,NORMANDIE,Cadre du secteur privé,CDI,Non autorisé
85.0,Directeur des Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Responsable Ressources Humaines F/H,RH,0,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
36.5,Charge des Ressources Humaines F/H,RH,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
57.0,Responsable Ressources Humaines F/H,RH,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
37.0,RESPONSABLE RESSOURCES HUMAINES F/H,RH,3,CONSEIL / GESTION,NORMANDIE,Cadre du secteur privé,CDD,Non autorisé
45.0,Chef de Projet Informatique Logistique F/H,LOGISTIQUE / ACHATS,3,INDUSTRIE / INGÉNIERIE,BRETAGNE,Cadre du secteur privé,CDI,Non autorisé
39.5,Responsable Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,NORMANDIE,Cadre du secteur privé,CDD,Non autorisé
23.5,Assistant Ressources Humaines F/H,RH,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable Ressources Humaines en CDI - PME F/H,RH,5,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Responsable Informatique F/H,TECH / IT,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
27.5,Développeur Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Responsable Informatique F/H,TECH / IT,5,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
43.0,Ingénieur informatique F/H,TECH / IT,1,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
36.5,Technicien informatique F/H,TECH / IT,5,AUTRES,AUTRE REGION,Agent de maîtrise / Technicien,CDI,Non autorisé
28.5,Assistant (e) Marketing F/H,MARKETING / COM,1,COMMERCE / LOGISTIQUE,ÎLE-DE-FRANCE,Agent de maîtrise / Technicien,CDI,Non autorisé
52.5,Responsable Commercial en Marketing Expérientiel F/H,COMMERCIAL,0,AUTRES,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
34.5,Chef de projet prospection et marketing F/H,MARKETING / COM,1,CONSEIL / GESTION,BRETAGNE,Cadre du secteur privé,CDI,Non autorisé
40.0,RESPONSABLE DEVELOPPEMENT COMMERCIAL ET MARKETING F/H,COMMERCIAL,3,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
37.0,Ingénieur en informatique F/H,TECH / IT,0,PUBLIC / ÉDUCATION,ÎLE-DE-FRANCE,Cadre du secteur public / Armées,CDI,Non autorisé
36.5,Ingénieur support informatique F/H,TECH / IT,3,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable Marketing & Sales Enablement F/H,MARKETING / COM,5,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
43.0,Marketing manager - paid & direct F/H,TECH / IT,3,AUTRES,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
24.5,Technicien Informatique Print F/H,TECH / IT,1,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.5,Adjoint(e) Responsable marketing F/H,MARKETING / COM,1,CONSEIL / GESTION,HAUTS-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
37.0,Développeur Concepteur Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
38.0,Chargé de marketing digital F/H,MARKETING / COM,0,RH / RECRUTEMENT,ÎLE-DE-FRANCE,Agent de maîtrise / Technicien,CDI,Non autorisé
39.5,Business Analyst Marketing 92 F/H,COMMERCIAL,0,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDD,Non autorisé
44.0,Chargé de marketing digital confirmé F/H,MARKETING / COM,0,RH / RECRUTEMENT,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable informatique F/H,TECH / IT,3,RH / RECRUTEMENT,PACA,Cadre du secteur privé,CDI,Non autorisé
30.0,Assistant Commercial et Marketing F/H,MARKETING / COM,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
34.0,Consultant Informatique F/H,TECH / IT,2,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
38.5,Concepteur Informatique F/H,AUTRES / SERVICES,2,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
36.5,Responsable Marketing et Commercial F/H,COMMERCIAL,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable Marketing et Animation Commerciale Groupe F/H,COMMERCIAL,5,COMMERCE / LOGISTIQUE,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
23.0,Assistant Marketing et Commercial F/H,COMMERCIAL,0,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur privé,CDD,Non autorisé
52.5,Responsable Informatique F/H,TECH / IT,0,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Coordinateur informatique F/H,TECH / IT,2,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
31.0,Chargé Marketing Opérationnel F/H,MARKETING / COM,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,RESPONSABLE MARKETING OPERATIONNEL BILINGUE ANGLAIS F/H,MARKETING / COM,10,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
42.5,Enseignant en informatique F/H,AUTRES / SERVICES,3,PUBLIC / ÉDUCATION,NOUVELLE-AQUITAINE,Cadre du secteur privé,CDI,Non autorisé
45.0,Product Marketing Manager - Deeptech F/H,MARKETING / COM,5,CONSEIL / GESTION,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
30.0,INGENIEUR INFORMATIQUE F/H,TECH / IT,3,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Ingénieur Informatique F/H,TECH / IT,3,INDUSTRIE / INGÉNIERIE,AUVERGNE-RHÔNE-ALPES,Cadre du secteur privé,CDI,Non autorisé
23.0,Assistant Marketing F/H,MARKETING / COM,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDD,Non autorisé
41.0,Chargé de Trade Marketing 94 F/H,MARKETING / COM,0,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDD,Non autorisé
62.5,Marketing Manager SaaS F/H,MARKETING / COM,3,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
40.0,Technicien support Informatique F/H,TECH / IT,2,CONSEIL / GESTION,PACA,Cadre du secteur privé,CDI,Non autorisé
110.0,Directeur Marketing fragrances F/H,MARKETING / COM,10,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
50.0,Commercial Trade Marketing F/H,COMMERCIAL,0,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
52.5,Responsable Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
49.5,Architecte Système Informatique F/H,AUTRES / SERVICES,2,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable d’Exploitation Informatique F/H,TECH / IT,3,INDUSTRIE / INGÉNIERIE,NORMANDIE,Cadre du secteur privé,CDI,Non autorisé
57.5,Sépcialiste Marketing F/H,MARKETING / COM,5,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
54.0,Directeur Marketing F/H,MARKETING / COM,5,COMMERCE / LOGISTIQUE,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
35.0,Chef de projet informatique F/H,TECH / IT,1,INDUSTRIE / INGÉNIERIE,AUVERGNE-RHÔNE-ALPES,Cadre du secteur privé,CDI,Non autorisé
95.0,Directeur Marketing F/H,MARKETING / COM,5,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Développeur informatique WINDEV F/H,TECH / IT,5,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Marketing Digital - F/H,TECH / IT,0,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
54.0,Responsable Informatique F/H,TECH / IT,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
34.0,Chef des Ventes F/H,COMMERCIAL,0,COMMERCE / LOGISTIQUE,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
25.0,Développeur informatique F/H,TECH / IT,1,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
75.0,Directeur service paie (Rennes) F/H,FINANCE / GESTION,5,FINANCE / DROIT,BRETAGNE,Cadre du secteur privé,CDI,Non autorisé
47.5,RESPONSABLE ADMINISTRATIF ET COMPTABLE F/H,FINANCE / GESTION,5,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Chef de Projet Informatique F/H,TECH / IT,0,PUBLIC / ÉDUCATION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Chef de projet informatique (ERP) F/H,TECH / IT,5,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
41.5,Analyste Informatique et DevOps F/H,TECH / IT,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
27.5,Chargé de paramétrage informatique F/H,TECH / IT,1,RH / RECRUTEMENT,BOURGOGNE-FRANCHE-COMTÉ,Cadre du secteur privé,intérim,Non autorisé
24.0,Assistant Marketing F/H,MARKETING / COM,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
30.0,Responsable informatique & téléphonie F/H,TECH / IT,2,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
42.5,Chef de projet Informatique F/H,RH,0,CONSEIL / GESTION,PACA,Cadre du secteur privé,CDI,Non autorisé
34.0,Responsable Marketing et Commercial F/H,COMMERCIAL,3,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
37.5,Responsable Marketing F/H,MARKETING / COM,0,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable Marketing Digital F/H,TECH / IT,5,AUTRES,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
39.0,INGENIEUR RESEAUX INFORMATIQUE - F/H,TECH / IT,1,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable exploitation informatique F/H,TECH / IT,10,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
37.5,Chef de projet informatique F/H,TECH / IT,3,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
33.5,Chargé de Projet Marketing F/H,MARKETING / COM,0,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
43.5,Commercial.e informatique F/H,TECH / IT,2,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
34.0,Chargé de marketing F/H,MARKETING / COM,3,TECH / IT,GRAND EST,Agent de maîtrise / Technicien,CDI,Non autorisé
57.5,Responsable technique informatique F/H,TECH / IT,5,AUTRES,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
56.5,Chef de projet informatique F/H,TECH / IT,5,CONSEIL / GESTION,PACA,Cadre du secteur privé,CDI,Non autorisé
58.5,Chef de projet informatique F/H,TECH / IT,5,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
52.5,Chef de projet informatique F/H,TECH / IT,6,CONSEIL / GESTION,BRETAGNE,Cadre du secteur privé,CDI,Non autorisé
32.0,GESTIONNAIRE DES RESSOURCES HUMAINES F/H,RH,3,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable des Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
39.5,Commercial Terrain F/H,COMMERCIAL,0,INDUSTRIE / INGÉNIERIE,NOUVELLE-AQUITAINE,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable Ressources Humaines F/H,RH,6,RH / RECRUTEMENT,PACA,Cadre du secteur privé,CDI,Non autorisé
43.0,Responsable Ressources Humaines F/H,RH,5,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
42.5,Responsable Ressources Humaines F/H,RH,3,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
42.5,Responsable Ressources Humaines F/H,RH,0,INDUSTRIE / INGÉNIERIE,NOUVELLE-AQUITAINE,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable Ressources Humaines F/H,RH,7,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Responsable Ressources Humaines F/H,RH,3,AUTRES,HAUTS-DE-FRANCE,Cadre du secteur privé,CDD,Non autorisé
45.0,Développeur Informatique C# Traitement de l'Image F/H,TECH / IT,1,INDUSTRIE / INGÉNIERIE,OCCITANIE,Cadre du secteur privé,CDI,Non autorisé
34.0,Responsable Ressources Humaines F/H,RH,3,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable Ressources Humaines F/H,RH,5,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
47.5,Responsable Assistance Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,OCCITANIE,Cadre du secteur privé,CDI,Non autorisé
72.5,Directeur des Ressources Humaines F/H,RH,5,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
35.0,DÉVELOPPEUR INFORMATIQUE PHP F/H,TECH / IT,3,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Responsable Ressources Humaines F/H,RH,8,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable Ressources Humaines F/H,RH,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
37.5,Chef de Projet Informatique F/H,TECH / IT,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Développeur Informatique PHP F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
32.5,Team Leader Informatique F/H,TECH / IT,0,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
35.0,GESTIONNAIRE RESSOURCES HUMAINES F/H,RH,0,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
43.0,Responsable Ressources Humaines F/H,RH,6,SANTÉ / SOCIAL,HAUTS-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
45.5,Chef de Projet Informatique F/H,TECH / IT,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable Ressources Humaines F/H,RH,5,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable ressources humaines F/H,RH,0,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
37.5,Ingénieur en Informatique Industrielle F/H,TECH / IT,0,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
36.0,Développeur Informatique PHP F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Responsable des ressources humaines F/H,RH,5,SANTÉ / SOCIAL,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.5,Chef de projet informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,RESPONSABLE RESSOURCES HUMAINES F/H,RH,5,AUTRES,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
38.0,Responsable Ressources Humaines F/H,RH,0,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable ressources humaines F/H,RH,2,TECH / IT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Chef de Projet Informatique F/H,TECH / IT,0,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
39.0,Ingenieur Reseaux Informatique F/H,TECH / IT,0,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
35.0,Gestionnaire des Ressources Humaines F/H,RH,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
67.5,Directeur des Ressources Humaines F/H,RH,5,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
40.5,Directeur des Ressources Humaines F/H,RH,10,RH / RECRUTEMENT,BOURGOGNE-FRANCHE-COMTÉ,Cadre du secteur privé,CDI,Non autorisé
56.5,RESPONSABLE RESSOURCES HUMAINES F/H,RH,7,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.5,CHARGE DE RESSOURCES HUMAINES F/H,RH,3,AUTRES,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
65.0,Responsable ressources humaines F/H,RH,7,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
49.5,Architecte Système Informatique F/H,AUTRES / SERVICES,0,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Chef de Projet Informatique F/H,TECH / IT,0,TECH / IT,PAYS DE LA LOIRE,Cadre du secteur privé,CDI,Non autorisé
37.5,Chargé des Ressources Humaines F/H,RH,3,AUTRES,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
40.0,Responsable des Ressources Humaines F/H,RH,8,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Ingénieur Système Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
75.0,Directeur des Ressources Humaines F/H,RH,5,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
49.5,Directeur des Ressources Humaines F/H,RH,6,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
45.0,Responsable d'applications informatiques F/H,TECH / IT,2,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,DIRECTEUR RESSOURCES HUMAINES F/H,RH,5,COMMERCE / LOGISTIQUE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable Ressources Humaines F/H,RH,0,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
50.0,Responsable des ressources humaines F/H,RH,1,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
47.5,Chef de Projet Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
55.0,Responsable des ressources humaines F/H,RH,5,CONSEIL / GESTION,ÎLE-DE-FRANCE,Cadre du secteur privé,CDI,Non autorisé
52.5,Responsable Ressources Humaines F/H,RH,3,RH / RECRUTEMENT,NOUVELLE-AQUITAINE,Cadre du secteur privé,CDI,Non autorisé
40.0,Ingénieur Automatisme - Informatique Industrielle F/H,TECH / IT,3,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
51.5,Responsable des ressources humaines F/H,RH,5,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDD,Non autorisé
50.0,Responsable Ressources Humaines F/H,RH,0,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
51.5,Directeur des Ressources humaines F/H,RH,1,INDUSTRIE / INGÉNIERIE,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
57.5,Responsable Infrastructure Informatique F/H,TECH / IT,0,RH / RECRUTEMENT,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
42.5,Responsable Ressources Humaines F/H,RH,3,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
41.5,Automaticien - Informatique Industrielle F/H,TECH / IT,0,CONSEIL / GESTION,AUTRE REGION,Cadre du secteur privé,CDI,Non autorisé
32.0,Chef de projet informatique F/H,TECH / IT,0,CONSEIL / GESTION,AUVERGNE-RHÔNE-ALPES,Cadre du secteur privé,CDI,Non autorisé
